,date,county,sentiment,New County,viable,id
12879,2020-08-01,West Yorkshire,0.9130434782608695,West Yorkshire,1,15
6639,2020-05-28,West Yorkshire,0.5714285714285714,West Yorkshire,1,15
5775,2020-05-19,West Yorkshire,0.8979591836734694,West Yorkshire,1,15
12975,2020-08-02,West Yorkshire,0.8260869565217391,West Yorkshire,1,15
34575,2021-03-15,West Yorkshire,0.7142857142857143,West Yorkshire,1,15
20751,2020-10-22,West Yorkshire,0.64,West Yorkshire,1,15
13935,2020-08-12,West Yorkshire,0.7096774193548387,West Yorkshire,1,15
24975,2020-12-05,West Yorkshire,0.6,West Yorkshire,1,15
31503,2021-02-11,West Yorkshire,0.5,West Yorkshire,1,15
2799,2020-04-18,West Yorkshire,0.78,West Yorkshire,1,15
3471,2020-04-25,West Yorkshire,0.5625,West Yorkshire,1,15
26127,2020-12-17,West Yorkshire,0.5,West Yorkshire,1,15
21615,2020-10-31,West Yorkshire,0.7391304347826086,West Yorkshire,1,15
17199,2020-09-15,West Yorkshire,0.6551724137931034,West Yorkshire,1,15
21519,2020-10-30,West Yorkshire,0.7,West Yorkshire,1,15
9807,2020-06-30,West Yorkshire,0.7560975609756098,West Yorkshire,1,15
21711,2020-11-01,West Yorkshire,0.6086956521739131,West Yorkshire,1,15
20847,2020-10-23,West Yorkshire,0.72,West Yorkshire,1,15
32175,2021-02-18,West Yorkshire,0.5384615384615384,West Yorkshire,1,15
14031,2020-08-13,West Yorkshire,0.48484848484848486,West Yorkshire,1,15
6831,2020-05-30,West Yorkshire,0.32,West Yorkshire,1,15
13167,2020-08-04,West Yorkshire,0.5454545454545454,West Yorkshire,1,15
26415,2020-12-20,West Yorkshire,0.52,West Yorkshire,1,15
495,2020-03-25,West Yorkshire,0.6,West Yorkshire,1,15
2703,2020-04-17,West Yorkshire,0.6,West Yorkshire,1,15
32271,2021-02-19,West Yorkshire,0.3888888888888889,West Yorkshire,1,15
9903,2020-07-01,West Yorkshire,0.6739130434782609,West Yorkshire,1,15
27375,2020-12-30,West Yorkshire,0.58,West Yorkshire,1,15
207,2020-03-22,West Yorkshire,0.66,West Yorkshire,1,15
17295,2020-09-16,West Yorkshire,0.5714285714285714,West Yorkshire,1,15
14319,2020-08-16,West Yorkshire,0.56,West Yorkshire,1,15
21039,2020-10-25,West Yorkshire,0.5277777777777778,West Yorkshire,1,15
2511,2020-04-15,West Yorkshire,0.66,West Yorkshire,1,15
26031,2020-12-16,West Yorkshire,0.7,West Yorkshire,1,15
31695,2021-02-13,West Yorkshire,0.5333333333333333,West Yorkshire,1,15
26223,2020-12-18,West Yorkshire,0.2857142857142857,West Yorkshire,1,15
26511,2020-12-21,West Yorkshire,0.4666666666666667,West Yorkshire,1,15
17583,2020-09-19,West Yorkshire,0.6857142857142857,West Yorkshire,1,15
3279,2020-04-23,West Yorkshire,0.5,West Yorkshire,1,15
21423,2020-10-29,West Yorkshire,0.3170731707317073,West Yorkshire,1,15
6543,2020-05-27,West Yorkshire,0.8085106382978723,West Yorkshire,1,15
5871,2020-05-20,West Yorkshire,0.7111111111111111,West Yorkshire,1,15
26319,2020-12-19,West Yorkshire,0.41304347826086957,West Yorkshire,1,15
31215,2021-02-08,West Yorkshire,0.8571428571428571,West Yorkshire,1,15
591,2020-03-26,West Yorkshire,0.62,West Yorkshire,1,15
20367,2020-10-18,West Yorkshire,0.6764705882352942,West Yorkshire,1,15
3759,2020-04-28,West Yorkshire,0.48,West Yorkshire,1,15
2991,2020-04-20,West Yorkshire,0.76,West Yorkshire,1,15
32559,2021-02-22,West Yorkshire,0.625,West Yorkshire,1,15
12687,2020-07-30,West Yorkshire,0.7441860465116279,West Yorkshire,1,15
13647,2020-08-09,West Yorkshire,0.47619047619047616,West Yorkshire,1,15
303,2020-03-23,West Yorkshire,0.68,West Yorkshire,1,15
12783,2020-07-31,West Yorkshire,0.6944444444444444,West Yorkshire,1,15
28047,2021-01-06,West Yorkshire,0.6578947368421053,West Yorkshire,1,15
5967,2020-05-21,West Yorkshire,0.53125,West Yorkshire,1,15
2607,2020-04-16,West Yorkshire,0.64,West Yorkshire,1,15
17391,2020-09-17,West Yorkshire,0.72,West Yorkshire,1,15
17103,2020-09-14,West Yorkshire,0.6046511627906976,West Yorkshire,1,15
2895,2020-04-19,West Yorkshire,0.74,West Yorkshire,1,15
21903,2020-11-03,West Yorkshire,0.41304347826086957,West Yorkshire,1,15
14223,2020-08-15,West Yorkshire,0.75,West Yorkshire,1,15
31311,2021-02-09,West Yorkshire,0.8,West Yorkshire,1,15
24879,2020-12-04,West Yorkshire,0.5769230769230769,West Yorkshire,1,15
20943,2020-10-24,West Yorkshire,0.6206896551724138,West Yorkshire,1,15
28143,2021-01-07,West Yorkshire,0.6923076923076923,West Yorkshire,1,15
13743,2020-08-10,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
3663,2020-04-27,West Yorkshire,0.64,West Yorkshire,1,15
29199,2021-01-18,West Yorkshire,0.4074074074074074,West Yorkshire,1,15
13263,2020-08-05,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
8751,2020-06-19,West Yorkshire,0.45454545454545453,West Yorkshire,1,15
32079,2021-02-17,West Yorkshire,0.6190476190476191,West Yorkshire,1,15
34479,2021-03-14,West Yorkshire,0.5135135135135135,West Yorkshire,1,15
32463,2021-02-21,West Yorkshire,0.76,West Yorkshire,1,15
20463,2020-10-19,West Yorkshire,0.39285714285714285,West Yorkshire,1,15
28431,2021-01-10,West Yorkshire,0.625,West Yorkshire,1,15
5199,2020-05-13,West Yorkshire,0.62,West Yorkshire,1,15
12399,2020-07-27,West Yorkshire,0.7,West Yorkshire,1,15
7695,2020-06-08,West Yorkshire,0.8285714285714286,West Yorkshire,1,15
19023,2020-10-04,West Yorkshire,0.6923076923076923,West Yorkshire,1,15
1551,2020-04-05,West Yorkshire,0.64,West Yorkshire,1,15
4719,2020-05-08,West Yorkshire,0.58,West Yorkshire,1,15
18063,2020-09-24,West Yorkshire,0.7272727272727273,West Yorkshire,1,15
16623,2020-09-09,West Yorkshire,0.5714285714285714,West Yorkshire,1,15
15759,2020-08-31,West Yorkshire,0.5333333333333333,West Yorkshire,1,15
33519,2021-03-04,West Yorkshire,0.5769230769230769,West Yorkshire,1,15
23439,2020-11-19,West Yorkshire,0.21739130434782608,West Yorkshire,1,15
26895,2020-12-25,West Yorkshire,0.75,West Yorkshire,1,15
15,2020-03-20,West Yorkshire,0.84,West Yorkshire,1,15
6255,2020-05-24,West Yorkshire,0.6326530612244898,West Yorkshire,1,15
11343,2020-07-16,West Yorkshire,0.8387096774193549,West Yorkshire,1,15
18927,2020-10-03,West Yorkshire,0.7878787878787878,West Yorkshire,1,15
29583,2021-01-22,West Yorkshire,0.48,West Yorkshire,1,15
15855,2020-09-01,West Yorkshire,0.7222222222222222,West Yorkshire,1,15
25359,2020-12-09,West Yorkshire,0.4642857142857143,West Yorkshire,1,15
1455,2020-04-04,West Yorkshire,0.62,West Yorkshire,1,15
30159,2021-01-28,West Yorkshire,0.5555555555555556,West Yorkshire,1,15
18831,2020-10-02,West Yorkshire,0.4,West Yorkshire,1,15
10479,2020-07-07,West Yorkshire,0.625,West Yorkshire,1,15
9423,2020-06-26,West Yorkshire,0.625,West Yorkshire,1,15
4815,2020-05-09,West Yorkshire,0.64,West Yorkshire,1,15
23535,2020-11-20,West Yorkshire,0.4074074074074074,West Yorkshire,1,15
33615,2021-03-05,West Yorkshire,0.4666666666666667,West Yorkshire,1,15
11247,2020-07-15,West Yorkshire,0.7142857142857143,West Yorkshire,1,15
24303,2020-11-28,West Yorkshire,0.20833333333333334,West Yorkshire,1,15
30255,2021-01-29,West Yorkshire,0.7272727272727273,West Yorkshire,1,15
15951,2020-09-02,West Yorkshire,0.7391304347826086,West Yorkshire,1,15
879,2020-03-29,West Yorkshire,0.74,West Yorkshire,1,15
25647,2020-12-12,West Yorkshire,0.7,West Yorkshire,1,15
30447,2021-01-31,West Yorkshire,0.5,West Yorkshire,1,15
15471,2020-08-28,West Yorkshire,0.42857142857142855,West Yorkshire,1,15
7119,2020-06-02,West Yorkshire,0.64,West Yorkshire,1,15
34191,2021-03-11,West Yorkshire,0.5384615384615384,West Yorkshire,1,15
4527,2020-05-06,West Yorkshire,0.8,West Yorkshire,1,15
23151,2020-11-16,West Yorkshire,0.5161290322580645,West Yorkshire,1,15
33327,2021-03-02,West Yorkshire,0.782608695652174,West Yorkshire,1,15
19215,2020-10-06,West Yorkshire,0.725,West Yorkshire,1,15
11631,2020-07-19,West Yorkshire,0.6551724137931034,West Yorkshire,1,15
34767,2021-03-17,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
15567,2020-08-29,West Yorkshire,0.8461538461538461,West Yorkshire,1,15
7983,2020-06-11,West Yorkshire,0.3333333333333333,West Yorkshire,1,15
10383,2020-07-06,West Yorkshire,0.6744186046511628,West Yorkshire,1,15
23247,2020-11-17,West Yorkshire,0.6428571428571429,West Yorkshire,1,15
1647,2020-04-06,West Yorkshire,0.7575757575757576,West Yorkshire,1,15
19119,2020-10-05,West Yorkshire,0.6578947368421053,West Yorkshire,1,15
6063,2020-05-22,West Yorkshire,0.82,West Yorkshire,1,15
24399,2020-11-29,West Yorkshire,0.631578947368421,West Yorkshire,1,15
4623,2020-05-07,West Yorkshire,0.86,West Yorkshire,1,15
28623,2021-01-12,West Yorkshire,0.574468085106383,West Yorkshire,1,15
11535,2020-07-18,West Yorkshire,0.717948717948718,West Yorkshire,1,15
33423,2021-03-03,West Yorkshire,0.75,West Yorkshire,1,15
15663,2020-08-30,West Yorkshire,0.8823529411764706,West Yorkshire,1,15
27759,2021-01-03,West Yorkshire,0.6382978723404256,West Yorkshire,1,15
23343,2020-11-18,West Yorkshire,0.48484848484848486,West Yorkshire,1,15
5391,2020-05-15,West Yorkshire,0.6363636363636364,West Yorkshire,1,15
9135,2020-06-23,West Yorkshire,0.8461538461538461,West Yorkshire,1,15
11439,2020-07-17,West Yorkshire,0.6744186046511628,West Yorkshire,1,15
29487,2021-01-21,West Yorkshire,0.5652173913043478,West Yorkshire,1,15
7215,2020-06-03,West Yorkshire,0.8367346938775511,West Yorkshire,1,15
27567,2021-01-01,West Yorkshire,0.6,West Yorkshire,1,15
16239,2020-09-05,West Yorkshire,0.6071428571428571,West Yorkshire,1,15
29679,2021-01-23,West Yorkshire,0.4642857142857143,West Yorkshire,1,15
28815,2021-01-14,West Yorkshire,0.56,West Yorkshire,1,15
23919,2020-11-24,West Yorkshire,0.6470588235294118,West Yorkshire,1,15
24207,2020-11-27,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
6159,2020-05-23,West Yorkshire,0.66,West Yorkshire,1,15
29871,2021-01-25,West Yorkshire,0.2894736842105263,West Yorkshire,1,15
18447,2020-09-28,West Yorkshire,0.6888888888888889,West Yorkshire,1,15
10863,2020-07-11,West Yorkshire,0.5517241379310345,West Yorkshire,1,15
18255,2020-09-26,West Yorkshire,0.5853658536585366,West Yorkshire,1,15
27087,2020-12-27,West Yorkshire,0.7142857142857143,West Yorkshire,1,15
7791,2020-06-09,West Yorkshire,0.5294117647058824,West Yorkshire,1,15
7311,2020-06-04,West Yorkshire,0.58,West Yorkshire,1,15
1167,2020-04-01,West Yorkshire,0.74,West Yorkshire,1,15
33999,2021-03-09,West Yorkshire,0.625,West Yorkshire,1,15
5103,2020-05-12,West Yorkshire,0.7906976744186046,West Yorkshire,1,15
33903,2021-03-08,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
24015,2020-11-25,West Yorkshire,0.5454545454545454,West Yorkshire,1,15
10671,2020-07-09,West Yorkshire,0.8,West Yorkshire,1,15
9327,2020-06-25,West Yorkshire,0.55,West Yorkshire,1,15
25455,2020-12-10,West Yorkshire,0.5769230769230769,West Yorkshire,1,15
10767,2020-07-10,West Yorkshire,0.5882352941176471,West Yorkshire,1,15
16335,2020-09-06,West Yorkshire,0.5416666666666666,West Yorkshire,1,15
18351,2020-09-27,West Yorkshire,0.7368421052631579,West Yorkshire,1,15
24111,2020-11-26,West Yorkshire,0.72,West Yorkshire,1,15
29775,2021-01-24,West Yorkshire,0.3333333333333333,West Yorkshire,1,15
1071,2020-03-31,West Yorkshire,0.7,West Yorkshire,1,15
10959,2020-07-12,West Yorkshire,0.782608695652174,West Yorkshire,1,15
23631,2020-11-21,West Yorkshire,0.5142857142857142,West Yorkshire,1,15
33807,2021-03-07,West Yorkshire,0.8125,West Yorkshire,1,15
23823,2020-11-23,West Yorkshire,0.4358974358974359,West Yorkshire,1,15
34095,2021-03-10,West Yorkshire,0.43478260869565216,West Yorkshire,1,15
9231,2020-06-24,West Yorkshire,0.7,West Yorkshire,1,15
7887,2020-06-10,West Yorkshire,0.6428571428571429,West Yorkshire,1,15
11151,2020-07-14,West Yorkshire,0.6428571428571429,West Yorkshire,1,15
18735,2020-10-01,West Yorkshire,0.5135135135135135,West Yorkshire,1,15
30063,2021-01-27,West Yorkshire,0.3333333333333333,West Yorkshire,1,15
1359,2020-04-03,West Yorkshire,0.52,West Yorkshire,1,15
4911,2020-05-10,West Yorkshire,0.62,West Yorkshire,1,15
33711,2021-03-06,West Yorkshire,0.65,West Yorkshire,1,15
10575,2020-07-08,West Yorkshire,0.7209302325581395,West Yorkshire,1,15
16047,2020-09-03,West Yorkshire,0.5833333333333334,West Yorkshire,1,15
18159,2020-09-25,West Yorkshire,0.66,West Yorkshire,1,15
27183,2020-12-28,West Yorkshire,0.6086956521739131,West Yorkshire,1,15
5295,2020-05-14,West Yorkshire,0.8,West Yorkshire,1,15
23727,2020-11-22,West Yorkshire,0.65625,West Yorkshire,1,15
28719,2021-01-13,West Yorkshire,0.6808510638297872,West Yorkshire,1,15
25551,2020-12-11,West Yorkshire,0.7142857142857143,West Yorkshire,1,15
11055,2020-07-13,West Yorkshire,0.47058823529411764,West Yorkshire,1,15
26991,2020-12-26,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
18639,2020-09-30,West Yorkshire,0.6,West Yorkshire,1,15
29967,2021-01-26,West Yorkshire,0.6190476190476191,West Yorkshire,1,15
975,2020-03-30,West Yorkshire,0.5918367346938775,West Yorkshire,1,15
27663,2021-01-02,West Yorkshire,0.6458333333333334,West Yorkshire,1,15
1263,2020-04-02,West Yorkshire,0.54,West Yorkshire,1,15
16527,2020-09-08,West Yorkshire,0.5897435897435898,West Yorkshire,1,15
16143,2020-09-04,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
5007,2020-05-11,West Yorkshire,0.86,West Yorkshire,1,15
18543,2020-09-29,West Yorkshire,0.5625,West Yorkshire,1,15
1743,2020-04-07,West Yorkshire,0.64,West Yorkshire,1,15
30351,2021-01-30,West Yorkshire,0.5277777777777778,West Yorkshire,1,15
11727,2020-07-20,West Yorkshire,0.6,West Yorkshire,1,15
26703,2020-12-23,West Yorkshire,0.6153846153846154,West Yorkshire,1,15
19887,2020-10-13,West Yorkshire,0.7391304347826086,West Yorkshire,1,15
15087,2020-08-24,West Yorkshire,0.8333333333333334,West Yorkshire,1,15
22767,2020-11-12,West Yorkshire,0.6041666666666666,West Yorkshire,1,15
17871,2020-09-22,West Yorkshire,0.72,West Yorkshire,1,15
8175,2020-06-13,West Yorkshire,0.68,West Yorkshire,1,15
24591,2020-12-01,West Yorkshire,0.6206896551724138,West Yorkshire,1,15
32847,2021-02-25,West Yorkshire,0.5769230769230769,West Yorkshire,1,15
19599,2020-10-10,West Yorkshire,0.5641025641025641,West Yorkshire,1,15
12015,2020-07-23,West Yorkshire,0.90625,West Yorkshire,1,15
2127,2020-04-11,West Yorkshire,0.84,West Yorkshire,1,15
27855,2021-01-04,West Yorkshire,0.6326530612244898,West Yorkshire,1,15
7407,2020-06-05,West Yorkshire,0.72,West Yorkshire,1,15
28527,2021-01-11,West Yorkshire,0.6176470588235294,West Yorkshire,1,15
14799,2020-08-21,West Yorkshire,0.6818181818181818,West Yorkshire,1,15
30927,2021-02-05,West Yorkshire,0.75,West Yorkshire,1,15
1935,2020-04-09,West Yorkshire,0.68,West Yorkshire,1,15
12303,2020-07-26,West Yorkshire,0.5625,West Yorkshire,1,15
34287,2021-03-12,West Yorkshire,0.6923076923076923,West Yorkshire,1,15
22863,2020-11-13,West Yorkshire,0.6470588235294118,West Yorkshire,1,15
14991,2020-08-23,West Yorkshire,0.5833333333333334,West Yorkshire,1,15
24687,2020-12-02,West Yorkshire,0.5121951219512195,West Yorkshire,1,15
4047,2020-05-01,West Yorkshire,0.7,West Yorkshire,1,15
4239,2020-05-03,West Yorkshire,0.72,West Yorkshire,1,15
10191,2020-07-04,West Yorkshire,0.7,West Yorkshire,1,15
22575,2020-11-10,West Yorkshire,0.5952380952380952,West Yorkshire,1,15
32943,2021-02-26,West Yorkshire,0.5555555555555556,West Yorkshire,1,15
4143,2020-05-02,West Yorkshire,0.6,West Yorkshire,1,15
22671,2020-11-11,West Yorkshire,0.5,West Yorkshire,1,15
16431,2020-09-07,West Yorkshire,0.6756756756756757,West Yorkshire,1,15
7023,2020-06-01,West Yorkshire,0.8,West Yorkshire,1,15
27279,2020-12-29,West Yorkshire,0.7,West Yorkshire,1,15
687,2020-03-27,West Yorkshire,0.58,West Yorkshire,1,15
19695,2020-10-11,West Yorkshire,0.6,West Yorkshire,1,15
19791,2020-10-12,West Yorkshire,0.62,West Yorkshire,1,15
16911,2020-09-12,West Yorkshire,0.7407407407407407,West Yorkshire,1,15
8943,2020-06-21,West Yorkshire,0.4166666666666667,West Yorkshire,1,15
30831,2021-02-04,West Yorkshire,0.7241379310344828,West Yorkshire,1,15
12111,2020-07-24,West Yorkshire,0.6785714285714286,West Yorkshire,1,15
2031,2020-04-10,West Yorkshire,0.68,West Yorkshire,1,15
111,2020-03-21,West Yorkshire,0.48,West Yorkshire,1,15
14895,2020-08-22,West Yorkshire,0.15,West Yorkshire,1,15
12207,2020-07-25,West Yorkshire,0.5357142857142857,West Yorkshire,1,15
25839,2020-12-14,West Yorkshire,0.5769230769230769,West Yorkshire,1,15
30735,2021-02-03,West Yorkshire,0.8275862068965517,West Yorkshire,1,15
29391,2021-01-20,West Yorkshire,0.7,West Yorkshire,1,15
33039,2021-02-27,West Yorkshire,0.6363636363636364,West Yorkshire,1,15
6447,2020-05-26,West Yorkshire,0.5952380952380952,West Yorkshire,1,15
5583,2020-05-17,West Yorkshire,0.8,West Yorkshire,1,15
15183,2020-08-25,West Yorkshire,0.8125,West Yorkshire,1,15
19503,2020-10-09,West Yorkshire,0.5925925925925926,West Yorkshire,1,15
30639,2021-02-02,West Yorkshire,0.45714285714285713,West Yorkshire,1,15
33135,2021-02-28,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
9519,2020-06-27,West Yorkshire,0.7241379310344828,West Yorkshire,1,15
11823,2020-07-21,West Yorkshire,0.6,West Yorkshire,1,15
4335,2020-05-04,West Yorkshire,0.8333333333333334,West Yorkshire,1,15
6351,2020-05-25,West Yorkshire,0.38181818181818183,West Yorkshire,1,15
30543,2021-02-01,West Yorkshire,0.5675675675675675,West Yorkshire,1,15
783,2020-03-28,West Yorkshire,0.54,West Yorkshire,1,15
19407,2020-10-08,West Yorkshire,0.76,West Yorkshire,1,15
4431,2020-05-05,West Yorkshire,0.6041666666666666,West Yorkshire,1,15
24495,2020-11-30,West Yorkshire,0.6976744186046512,West Yorkshire,1,15
25935,2020-12-15,West Yorkshire,0.90625,West Yorkshire,1,15
33231,2021-03-01,West Yorkshire,0.6086956521739131,West Yorkshire,1,15
15375,2020-08-27,West Yorkshire,0.5714285714285714,West Yorkshire,1,15
26799,2020-12-24,West Yorkshire,0.6153846153846154,West Yorkshire,1,15
22383,2020-11-08,West Yorkshire,0.4838709677419355,West Yorkshire,1,15
19311,2020-10-07,West Yorkshire,0.5106382978723404,West Yorkshire,1,15
17967,2020-09-23,West Yorkshire,0.6097560975609756,West Yorkshire,1,15
19983,2020-10-14,West Yorkshire,0.7333333333333333,West Yorkshire,1,15
16719,2020-09-10,West Yorkshire,0.6341463414634146,West Yorkshire,1,15
14703,2020-08-20,West Yorkshire,0.6,West Yorkshire,1,15
25743,2020-12-13,West Yorkshire,0.75,West Yorkshire,1,15
23055,2020-11-15,West Yorkshire,0.6,West Yorkshire,1,15
2223,2020-04-12,West Yorkshire,0.746268656716418,West Yorkshire,1,15
10095,2020-07-03,West Yorkshire,0.65,West Yorkshire,1,15
28911,2021-01-15,West Yorkshire,0.4642857142857143,West Yorkshire,1,15
22479,2020-11-09,West Yorkshire,0.7894736842105263,West Yorkshire,1,15
10287,2020-07-05,West Yorkshire,0.6428571428571429,West Yorkshire,1,15
16815,2020-09-11,West Yorkshire,0.7380952380952381,West Yorkshire,1,15
11919,2020-07-22,West Yorkshire,0.625,West Yorkshire,1,15
15279,2020-08-26,West Yorkshire,0.5769230769230769,West Yorkshire,1,15
8079,2020-06-12,West Yorkshire,0.5925925925925926,West Yorkshire,1,15
34863,2021-03-18,West Yorkshire,0.4444444444444444,West Yorkshire,1,15
22959,2020-11-14,West Yorkshire,0.6666666666666666,West Yorkshire,1,15
5487,2020-05-16,West Yorkshire,0.66,West Yorkshire,1,15
9039,2020-06-22,West Yorkshire,0.6,West Yorkshire,1,15
17775,2020-09-21,West Yorkshire,0.6,West Yorkshire,1,15
1839,2020-04-08,West Yorkshire,0.7,West Yorkshire,1,15
6736,2020-05-29,Wiltshire,0.5714285714285714,Wiltshire,1,16
26992,2020-12-26,Wiltshire,0.4,Wiltshire,1,16
7792,2020-06-09,Wiltshire,1.0,Wiltshire,1,16
27088,2020-12-27,Wiltshire,1.0,Wiltshire,1,16
27952,2021-01-05,Wiltshire,0.7777777777777778,Wiltshire,1,16
8176,2020-06-13,Wiltshire,0.6,Wiltshire,1,16
27280,2020-12-29,Wiltshire,0.375,Wiltshire,1,16
28240,2021-01-08,Wiltshire,0.42857142857142855,Wiltshire,1,16
7600,2020-06-07,Wiltshire,0.5384615384615384,Wiltshire,1,16
27664,2021-01-02,Wiltshire,0.6666666666666666,Wiltshire,1,16
26608,2020-12-22,Wiltshire,1.0,Wiltshire,1,16
26224,2020-12-18,Wiltshire,0.6666666666666666,Wiltshire,1,16
9520,2020-06-27,Wiltshire,1.0,Wiltshire,1,16
25936,2020-12-15,Wiltshire,1.0,Wiltshire,1,16
8560,2020-06-17,Wiltshire,0.5,Wiltshire,1,16
7504,2020-06-06,Wiltshire,0.5,Wiltshire,1,16
28912,2021-01-15,Wiltshire,1.0,Wiltshire,1,16
7312,2020-06-04,Wiltshire,0.8,Wiltshire,1,16
6448,2020-05-26,Wiltshire,0.8333333333333334,Wiltshire,1,16
25264,2020-12-08,Wiltshire,0.5,Wiltshire,1,16
9328,2020-06-25,Wiltshire,1.0,Wiltshire,1,16
6160,2020-05-23,Wiltshire,0.6666666666666666,Wiltshire,1,16
25456,2020-12-10,Wiltshire,0.0,Wiltshire,1,16
28816,2021-01-14,Wiltshire,0.6,Wiltshire,1,16
7408,2020-06-05,Wiltshire,1.0,Wiltshire,1,16
27472,2020-12-31,Wiltshire,0.5,Wiltshire,1,16
26032,2020-12-16,Wiltshire,0.5,Wiltshire,1,16
7696,2020-06-08,Wiltshire,1.0,Wiltshire,1,16
26128,2020-12-17,Wiltshire,1.0,Wiltshire,1,16
25648,2020-12-12,Wiltshire,1.0,Wiltshire,1,16
9136,2020-06-23,Wiltshire,0.7142857142857143,Wiltshire,1,16
9040,2020-06-22,Wiltshire,1.0,Wiltshire,1,16
27760,2021-01-03,Wiltshire,0.4,Wiltshire,1,16
6832,2020-05-30,Wiltshire,0.625,Wiltshire,1,16
208,2020-03-22,Wiltshire,0.75,Wiltshire,1,16
26416,2020-12-20,Wiltshire,0.42857142857142855,Wiltshire,1,16
28624,2021-01-12,Wiltshire,0.6666666666666666,Wiltshire,1,16
8080,2020-06-12,Wiltshire,0.9,Wiltshire,1,16
8752,2020-06-19,Wiltshire,1.0,Wiltshire,1,16
6064,2020-05-22,Wiltshire,0.6923076923076923,Wiltshire,1,16
5968,2020-05-21,Wiltshire,1.0,Wiltshire,1,16
28432,2021-01-10,Wiltshire,0.5,Wiltshire,1,16
7984,2020-06-11,Wiltshire,0.5,Wiltshire,1,16
34864,2021-03-18,Wiltshire,0.2222222222222222,Wiltshire,1,16
8368,2020-06-15,Wiltshire,0.8571428571428571,Wiltshire,1,16
26800,2020-12-24,Wiltshire,0.8333333333333334,Wiltshire,1,16
7120,2020-06-02,Wiltshire,0.6923076923076923,Wiltshire,1,16
27184,2020-12-28,Wiltshire,0.5,Wiltshire,1,16
28336,2021-01-09,Wiltshire,-0.5,Wiltshire,1,16
25744,2020-12-13,Wiltshire,0.0,Wiltshire,1,16
6352,2020-05-25,Wiltshire,0.4166666666666667,Wiltshire,1,16
26320,2020-12-19,Wiltshire,0.8,Wiltshire,1,16
6544,2020-05-27,Wiltshire,0.375,Wiltshire,1,16
28528,2021-01-11,Wiltshire,0.125,Wiltshire,1,16
25552,2020-12-11,Wiltshire,1.0,Wiltshire,1,16
28720,2021-01-13,Wiltshire,0.6,Wiltshire,1,16
8272,2020-06-14,Wiltshire,0.8333333333333334,Wiltshire,1,16
27568,2021-01-01,Wiltshire,0.7142857142857143,Wiltshire,1,16
6928,2020-05-31,Wiltshire,0.75,Wiltshire,1,16
7024,2020-06-01,Wiltshire,0.7,Wiltshire,1,16
28144,2021-01-07,Wiltshire,0.8,Wiltshire,1,16
8944,2020-06-21,Wiltshire,0.8571428571428571,Wiltshire,1,16
25840,2020-12-14,Wiltshire,0.8,Wiltshire,1,16
9232,2020-06-24,Wiltshire,1.0,Wiltshire,1,16
7888,2020-06-10,Wiltshire,0.5,Wiltshire,1,16
6256,2020-05-24,Wiltshire,0.7857142857142857,Wiltshire,1,16
8656,2020-06-18,Wiltshire,0.5,Wiltshire,1,16
28048,2021-01-06,Wiltshire,0.7142857142857143,Wiltshire,1,16
8464,2020-06-16,Wiltshire,1.0,Wiltshire,1,16
26704,2020-12-23,Wiltshire,0.3333333333333333,Wiltshire,1,16
25168,2020-12-07,Wiltshire,0.3333333333333333,Wiltshire,1,16
9616,2020-06-28,Wiltshire,1.0,Wiltshire,1,16
9424,2020-06-26,Wiltshire,0.5,Wiltshire,1,16
6640,2020-05-28,Wiltshire,0.8571428571428571,Wiltshire,1,16
27856,2021-01-04,Wiltshire,0.5,Wiltshire,1,16
25360,2020-12-09,Wiltshire,1.0,Wiltshire,1,16
26512,2020-12-21,Wiltshire,0.0,Wiltshire,1,16
26896,2020-12-25,Wiltshire,-0.3333333333333333,Wiltshire,1,16
7216,2020-06-03,Wiltshire,0.6666666666666666,Wiltshire,1,16
29008,2021-01-16,Wiltshire,1.0,Wiltshire,1,16
8848,2020-06-20,Wiltshire,0.625,Wiltshire,1,16
11728,2020-07-20,Wiltshire,0.6666666666666666,Wiltshire,1,16
31120,2021-02-07,Wiltshire,1.0,Wiltshire,1,16
11056,2020-07-13,Wiltshire,0.5,Wiltshire,1,16
14608,2020-08-19,Wiltshire,0.6666666666666666,Wiltshire,1,16
2320,2020-04-13,Wiltshire,0.8571428571428571,Wiltshire,1,16
29968,2021-01-26,Wiltshire,0.6666666666666666,Wiltshire,1,16
5008,2020-05-11,Wiltshire,0.75,Wiltshire,1,16
22192,2020-11-06,Wiltshire,0.6666666666666666,Wiltshire,1,16
18544,2020-09-29,Wiltshire,0.45454545454545453,Wiltshire,1,16
33808,2021-03-07,Wiltshire,0.2,Wiltshire,1,16
23824,2020-11-23,Wiltshire,0.75,Wiltshire,1,16
12592,2020-07-29,Wiltshire,0.875,Wiltshire,1,16
16240,2020-09-05,Wiltshire,1.0,Wiltshire,1,16
20176,2020-10-16,Wiltshire,0.8,Wiltshire,1,16
22096,2020-11-05,Wiltshire,0.3333333333333333,Wiltshire,1,16
